Date,AAPL,AMZN,BAC,GOOGL,JPM,META,MSFT,NFLX,NVDA,SPY,TSLA
2023-04-26,45498800,73803800,45848400,53347600,14416100,41992700,64599200,4623200,406337000,80447000,153364100
2023-04-27,64902300,149961200,33060100,50089200,9041100,71196500,46462600,5618800,377161000,92968400,127015200
2023-04-28,55209200,130565000,45532800,36139800,9881800,39554000,36446700,4221900,292216000,89335600,122515800
2023-05-01,52472900,74728100,34076800,26681700,20415800,29143900,21294100,5341500,570329000,62122300,109015000
2023-05-02,48425700,73469400,70797700,30997200,14113400,24350100,26404400,4318600,402730000,103998500,128259700
2023-05-03,65136000,65051900,51139500,21795400,12930900,34463900,22360800,5064100,383387000,91531800,119728000
2023-05-04,81235400,45345500,82173800,23419500,17089200,17889400,22519900,3879700,321850000,94901900,95108500
2023-05-05,113316400,56912900,50050100,26625100,11259100,26978900,28181200,3988600,361494000,87844000,107440900
2023-05-08,55962800,49430900,34245500,26511400,7484900,16400500,21318600,5488600,344979000,50046800,112249400
2023-05-09,45326900,44089400,32188800,36360100,7343600,16865600,21340800,5544900,314869000,49220100,88965000
2023-05-10,53724500,78627600,44446400,63153400,8133400,19119000,30078000,4289900,369350000,96142900,119840700
2023-05-11,49514700,74924800,34897300,78900000,7057300,20449000,31680200,8033500,322149000,70157100,103889900
2023-05-12,45497800,49810100,38101300,41073800,9986400,16155300,19758100,6079900,274222000,70439400,157577100
2023-05-15,37266700,53011100,38722800,36266800,7639500,20653200,16336500,3653000,293926000,54289400,105592500
2023-05-16,42110300,71472900,33347500,45035600,6477200,18163800,26730300,3332200,449405000,57705500,98288800
2023-05-17,57951600,65655200,61750400,33323600,12711500,21193100,24315000,3958800,432535000,87287000,125473600
2023-05-18,65496700,73174100,51146100,35234200,10999600,22943300,27276000,20925200,748725000,97177200,109520300
2023-05-19,55772400,54990200,49984200,41330300,13490700,21599800,27529500,7850900,473908000,103679700,136024200
2023-05-22,43570900,70741100,36473700,35253000,11402500,27738500,24115700,5406400,372000000,60745400,132001400
2023-05-23,50747300,67576300,51400400,34046300,9514900,17748100,30797200,6866100,356253000,86383500,156952100
2023-05-24,45143500,63487900,50606900,34182600,8578000,17724300,23384900,7973300,721419000,89213700,137605100
2023-05-25,56058300,66496700,40517800,42317000,8472500,22371400,43301700,6263100,1543911000,90961600,96870700
2023-05-26,54835000,96779900,57879100,35635900,8579900,25727200,36630600,9360400,714397000,93830000,162061500
2023-05-30,55964400,64314800,41819600,35076700,7399900,23816500,29503100,10865000,923401000,72216000,128818700
2023-05-31,99625300,72800800,61905200,37325800,14219900,25473700,45950600,6988000,1002580000,110811800,150711700
2023-06-01,68901800,54375100,57426100,30772700,12248100,25609500,26773900,7160100,635873000,88865000,148029900
2023-06-02,61945900,61215000,66511100,26963100,12917200,19405300,25864000,5897300,482731000,91366700,164129000
2023-06-05,121946500,47950100,34757800,32305500,8511900,20742900,21307100,7247400,396094000,65460200,151143100
2023-06-06,64848400,45695200,46297900,26638300,9329500,19419000,20396200,4991500,388729000,64022200,146911600
2023-06-07,61944600,95663300,44502600,52539000,9281400,26163600,40717100,11932400,511998000,85373300,185710800
2023-06-08,50214900,62159300,41483100,29389200,7368100,20899400,23277700,5991100,417772000,61952800,164489700
2023-06-09,48870700,51330000,32671800,23762500,7249100,16938500,22514900,12363000,427717000,85742800,199882300
2023-06-12,54274900,51338000,41011300,28306400,7596600,15442500,24260300,5959500,388701000,76104300,150337900
2023-06-13,54929100,50564800,42718800,22278300,7701600,16164000,22951300,7820500,613208000,95899700,162384300
2023-06-14,57462900,52422500,38322800,30592300,9068700,19175100,26003800,8413100,740465000,100612100,170575500
2023-06-15,65433200,60458500,42044900,35246300,9343100,25973500,38899100,7099900,568622000,110303100,160171200
2023-06-16,101235600,84188100,53028200,45514000,13812100,43102500,46533600,8745500,655709000,114121300,167563700
2023-06-20,49799100,56930100,39040900,26097500,8428600,20701600,26375400,4756000,451153000,76160400,165611200
2023-06-21,49515700,52137700,39553400,30306300,9926500,20556200,25117800,5146400,551603000,76982300,211797100
2023-06-22,51245300,90354600,50742900,26952200,10075200,17563100,23556800,4869500,417737000,70637200,166875900
2023-06-23,53079300,71855200,54998400,34885300,9907500,50988400,23084700,8293900,358140000,92074500,176584100
2023-06-26,48088700,59989300,47519300,33969900,8429700,24232700,21520600,4640000,594322000,72823600,179990600
2023-06-27,50730800,46801000,39081800,39535900,8154000,26108300,24354100,4818100,462175000,72813700,164968200
2023-06-28,51216800,52149500,37803800,27091400,7558600,16722100,20259500,8811300,582639000,75636000,159770800
2023-06-29,46347300,40761000,68376400,24090900,15423200,15395700,16997000,4932300,380514000,67882300,131283400
2023-06-30,85069600,54310500,50370700,29519700,14208500,19676000,26823800,7342000,501148000,104921500,112267600
2023-07-03,31458200,28264800,30995800,14467900,8021600,8629300,12508700,3733200,198209000,32793400,119685900
2023-07-05,46920300,35895400,37492000,27584800,8934900,33865500,18172400,6869500,323618000,58418400,131530900
2023-07-06,45094300,40639900,52098000,24745200,9709500,47600500,28161200,4938800,303582000,80658300,120332100
2023-07-07,46778000,41928700,34231500,21692600,8977500,25546200,21185300,4160100,355881000,86076100,113602000
2023-07-10,59922200,61889300,36086000,35315200,9100100,37058300,32791400,4251700,353908000,62443500,119425400
2023-07-11,46638100,49951500,40978700,23078800,11265600,27585900,26698200,4574600,298244000,64463800,91972400
2023-07-12,60750200,54022800,41855500,30404400,11323200,36677100,29995300,5731700,481277000,91924500,95672100
2023-07-13,41342300,61170900,39589000,44297900,11234900,30281000,20567200,6157500,478204000,72425200,112681500
2023-07-14,41573900,54388100,58660500,33266800,27011600,22576000,28302200,7184900,772075000,69761800,119771100
2023-07-17,50520200,48450200,49477200,25716200,17262400,25323100,20363900,6891700,510488000,52680200,131569600
2023-07-18,48353800,54969100,98253800,26226400,13491700,20764600,64872700,13196900,569164000,80744400,112434700
2023-07-19,80507300,54531000,70619800,37224000,12510000,21763700,39732900,20996500,427502000,65891700,142355400
2023-07-20,59581200,59820600,42128800,37906800,9935900,23836900,33778400,23989700,537865000,70591600,175158300
2023-07-21,71917800,133265000,70813600,72937900,10633100,42089700,69368900,17303700,963769000,71245400,161050100
2023-07-24,45377800,45591100,64548600,29686100,14381400,24915700,26678100,8264400,382516000,54023400,136508500
2023-07-25,37283200,39236700,51208800,52509600,9944700,19585600,41637700,4859800,348081000,55191200,112757300
2023-07-26,47471900,53910100,41814600,61682100,8728600,47256900,58383700,6009200,364237000,71052900,95856200
2023-07-27,47460200,52610700,45529500,44952100,10778400,64229200,39635300,6594500,455976000,92194400,103697300
2023-07-28,48291400,46317400,33296500,36591200,9103800,39220300,28484900,6424200,331194000,80011800,111446000
2023-07-31,38824100,41901500,29093400,28055500,8892700,25799600,25446000,6587600,251055000,62040400,84582200
2023-08-01,35175100,42098500,32712000,23166800,6853900,22817900,18311900,5711500,237858000,55291500,83166000
2023-08-02,50389300,51027600,38855100,26273300,8299400,20461100,27761300,4912200,530142000,93933400,101752900
2023-08-03,61235200,88585200,27933400,20089500,6084000,15180200,18253700,6243900,324176000,64276100,97569100
2023-08-04,115799700,152938700,30755100,26130000,6206600,17600200,23727700,5439700,362666000,100052300,99242600
2023-08-07,97576100,71213100,31745200,22746300,7251800,16236500,17741500,4781300,322154000,58357500,111097900
2023-08-08,67823000,51710500,45951800,23535200,8623400,15183500,22327600,3767200,353843000,71361300,96642200
2023-08-09,60378500,50017300,30732100,24912900,6277800,19955800,22373300,3846600,586449000,78789600,101596300
2023-08-10,54686900,58928400,26062600,20857800,5995100,14358900,20113700,5467600,492705000,93005500,109498600
2023-08-11,51988100,42832100,35709900,19569200,5178000,13967800,24342600,3925200,533085000,68664600,98866600
2023-08-14,43675600,47148700,32563700,24695600,5044300,15641900,18836100,3966000,690286000,47867400,98595300
2023-08-15,43622600,42781500,43406100,19770700,10300300,11623600,16966300,3368000,676512000,75707500,88197600
2023-08-16,46964900,41675900,47220400,25216100,6978200,18547700,20698900,3967000,527451000,80107200,112484500
2023-08-17,66062900,48354100,37202200,33446300,9953900,23950100,21257200,6031500,452395000,95711300,120718400
2023-08-18,61114200,48469400,31418000,30491300,8516900,34061200,24744800,4309200,583768000,98758400,135813700
2023-08-21,46311900,41442500,34959000,25248700,8327000,20181500,24040000,3861600,692573000,68719000,135702700
2023-08-22,42084200,32935100,37586400,22067500,9682000,12999900,16102000,3603300,755293000,65062900,130597900
2023-08-23,52722800,42801000,44686600,27819700,7858000,18287000,21166400,8174700,779046000,68441000,101077600
2023-08-24,54945800,43646300,31934800,28500700,6534000,18360900,23281400,5687800,1156044000,88517300,99777400
2023-08-25,51449600,44147500,34253200,26762900,6695500,23701400,21684100,5390900,925341000,102325100,106612200
2023-08-28,43820700,34108400,33075200,20543300,5094100,14239300,14808500,2928600,685192000,61595400,107673700
2023-08-29,53003900,38646100,30428200,43075600,6337000,20844500,19284600,4486700,701397000,83081900,134047600
2023-08-30,60813900,36137000,33366400,28315800,6277300,17717000,15222100,3625400,735206000,69053900,121988400
2023-08-31,60794500,58781300,37243000,30053800,10933900,17229900,26411000,3803000,528570000,66084600,108861700
2023-09-01,45732600,40948300,35192000,21524600,7902100,12819800,14931200,4792100,463830000,58875700,132272500
2023-09-05,45280000,40636700,46543600,19403100,7854700,14956000,18553900,6155900,382653000,55166200,129469600
2023-09-06,81755800,41785500,45022600,18684500,8629200,15418100,17535800,3862300,468670000,70758500,116959800
2023-09-07,112488800,48498900,35023600,18844300,8373700,33748700,18381000,2922700,433330000,70355400,115312900
2023-09-08,65551300,38348200,36513900,23558300,7107900,17548000,19530100,2697500,473069000,61659700,118367700
2023-09-11,58953100,56764500,34168300,20763400,6854200,19489300,16583300,2913800,473966000,60180100,174667900
2023-09-12,90370200,42668500,42284000,18405500,8363200,13480400,17565500,3124000,349256000,67565400,135999900
2023-09-13,84267900,60465200,37215700,20749500,8325900,13210900,16544400,11843000,398355000,60199300,111673700
2023-09-14,60895800,64033600,44634800,24751000,10034900,19343100,20267000,10709000,370097000,83430800,107709800
2023-09-15,109205100,102861700,61166000,38908400,19824100,28106400,37666900,9110700,506831000,111761400,133422800
2023-09-18,67257600,42823500,25752300,21861300,6512400,14234200,16834200,4704700,500271000,55752200,101543300
2023-09-19,51826900,61482500,34888100,20353700,7943400,15924400,16505900,4076800,373064000,66514600,103704000
2023-09-20,58436200,46263700,26641100,29927500,7332000,19379500,21436500,3866600,367108000,82562600,122514600
2023-09-21,63047900,70234800,39861300,31488700,8052400,21300500,35529500,5547900,450736000,103976100,119531000
2023-09-22,56725400,59904300,41284400,26397300,7071700,25369600,21447900,3692800,479236000,100829700,127524100
2023-09-25,46172700,46017800,32749200,20094600,7044700,18987000,17836000,3757300,419091000,70874500,104636600
2023-09-26,64588900,73048200,42237400,25718700,7468400,19417200,26297600,4089400,402282000,96168400,101993600
2023-09-27,66921800,66553400,38296300,22746500,6717800,36429800,19410100,3843500,444935000,104705800,136597200
2023-09-28,56294400,54555000,36734300,22513100,8868100,22167100,19683600,4369900,424663000,92258300,117058900
2023-09-29,51814200,62377600,40613400,30848100,11915700,25356600,24140300,4198700,397830000,115078500,128346200
2023-10-02,52164500,48029700,50388600,22288000,9170600,16265600,20570000,3102100,433298000,83798600,123810400
2023-10-03,49594600,51565000,62144500,22989400,9431100,17362300,21033500,8878100,470850000,103760600,101985300
2023-10-04,53020300,44203900,55696400,26752300,8128700,16880500,20720100,4303700,361821000,87453000,129721600
2023-10-05,48527900,39660600,49044100,19832600,8576200,19130000,16965600,5034800,393483000,70142700,119159200
2023-10-06,57224100,46795900,58120700,27583200,10269400,21784000,25645500,4773400,434436000,113202700,117947000
2023-10-09,42390800,38773700,39953700,19278100,6964900,22503700,19891200,3299800,409675000,80374400,101377900
2023-10-10,43698000,42178600,51960100,27786600,11288800,19038000,20557100,7288900,368582000,78607300,122656000
2023-10-11,47551100,40741800,38508200,25884300,8698200,22036300,20063200,9151400,378137000,62451700,103706300
2023-10-12,56743100,55528600,44249800,24765500,10484400,20530500,19313100,7376100,481325000,81154200,111508100
2023-10-13,51427100,45786600,55089700,23420500,29427000,21341000,21072400,6312600,474115000,95143100,102073800
2023-10-16,52517000,42832900,56817500,28501900,12663500,16536100,22158000,5128900,375099000,75433200,88917200
2023-10-17,57549400,49344600,95344200,23515800,11482700,16387800,18338500,5908400,812333000,75324700,93562900
2023-10-18,54764400,42699500,68371100,23375000,9620300,16851000,23153600,11429600,627294000,93559800,125147800
2023-10-19,59302900,60961400,58611000,26066000,11143600,18709200,25052100,28074400,501233000,121323000,170772700
2023-10-20,64189300,56343300,62029800,26315200,13332000,22287400,25012600,12768900,477266000,123845800,137734000
2023-10-23,55980100,48260000,59857200,26317900,10133400,17796800,24374700,7390000,478530000,92035100,150683400
2023-10-24,43816600,46477400,55975700,44814300,8881400,19525500,31153600,6459200,401463000,78564200,118231100
2023-10-25,57157000,74577500,45522400,84366200,8242600,42192500,55053800,6299600,398379000,94223200,107065100
2023-10-26,70625300,100419500,60921000,57061100,9109400,66684100,37828500,6849700,541001000,115156800,115112600
2023-10-27,58499100,125309300,64709300,44566500,17434700,29596300,29856500,4997600,416784000,107367700,94881200
2023-10-30,51131000,72485500,41891900,28940100,9855500,28435100,22828100,5317100,388028000,86562700,136448200
2023-10-31,44846000,51589400,50106700,26292300,9672500,19434200,20265300,3877600,517969000,79665200,118068300
2023-11-01,56934900,61529400,44046300,30082400,9432000,20434600,28158800,4806100,437593000,98068100,121661700
2023-11-02,77334800,52236700,63278300,27124600,10186200,21631800,24348100,4476000,409172000,94938900,125987600
2023-11-03,79763700,44007200,62595200,26380100,9533100,16754100,23624000,3664800,424610000,100110800,119281000
2023-11-06,63841300,44970400,45548000,19052700,7625100,12887700,23828300,3003200,400733000,67831700,117335800
2023-11-07,70530000,53553500,33081900,29757300,6297900,14055600,25833900,3291100,343165000,64256100,116900100
2023-11-08,49340300,44521700,31896000,26425800,7618200,13609700,26767800,2356800,346719000,61746000,106584800
2023-11-09,53763500,36235400,32267900,23747800,7992500,16103100,24847300,2735500,540496000,83174400,142110500
2023-11-10,66133400,49287800,32858500,26913300,7983300,19096200,28042100,4440600,421245000,89462200,130994000
2023-11-13,43627500,35680600,28521800,18324800,6676300,16908900,19986500,2896100,384136000,52236100,140447600
2023-11-14,60108400,56674600,66676300,32395200,9927700,17179400,27683900,4060900,416954000,97176900,149771600
2023-11-15,53790500,63875700,46968900,23861500,8365300,14531200,26860100,5035300,475497000,77327600,150354000
2023-11-16,54412900,49653500,36952800,28013200,8126200,18932600,27182300,3656000,339756000,66665800,136816800
2023-11-17,50922700,49636700,38493300,37240600,7812400,14494400,40157000,2798500,325205000,83133200,142532800
2023-11-20,46505100,41951200,46783400,27815500,7019000,16960500,52465100,3617600,414120000,69936200,116320100
2023-11-21,38134500,71226000,41611900,22635300,7083500,12027900,28423100,2997700,565747000,49244600,122288000
2023-11-22,39617700,45669100,41422700,17813900,5174500,10702700,23345300,2841600,899420000,59394900,117950600
2023-11-24,24048300,22378400,15815600,12514300,3496900,5467500,10176600,1404700,294645000,29737400,65125200
2023-11-27,40552600,53762400,42039500,23436500,6259100,15684500,22179200,3625900,395662000,50506000,112031800
2023-11-28,38415400,42711700,29705800,18730000,6582700,12637200,20453100,2890200,401491000,62115000,148549900
2023-11-29,43014200,40610900,57954900,23967200,9126100,16024500,28963400,2855500,382005000,63146000,135401300
2023-11-30,48794400,65814000,52547700,38988300,9869800,23146400,30554400,4287300,526247000,79752700,132353200
2023-12-01,45679300,39924600,46088100,31431200,8913000,15264700,33020400,4338100,369317000,89097900,121173500
2023-12-04,43389500,48294200,37811300,36669900,9607500,19037100,32063300,5157700,437543000,72430900,104099800
2023-12-05,66628400,46822400,45723100,27384800,9135600,16952100,23065000,3380700,371718000,69793500,137971100
2023-12-06,41089700,39679000,49803100,23576200,9366000,11294300,21182100,4178800,380590000,69124700,126436200
2023-12-07,47477700,52352800,32699600,56767100,8130900,15905100,23118900,3506700,350823000,66995400,107142300
2023-12-08,53377300,41858000,34786800,32233900,7366200,14077500,20144800,3456100,359224000,83080900,102980100
2023-12-11,60943700,50907300,32254000,31138000,8093900,25802500,27708800,4929700,509728000,65002200,97913900
2023-12-12,52696900,44944300,34566700,29032800,10223000,18485500,24838300,3302700,372387000,68327600,95328300
2023-12-13,70404200,52766200,60311100,30104800,12379100,16353300,30955500,5820200,447792000,93278000,146286300
2023-12-14,66831600,58400800,107190000,38722400,13643000,19607300,43277500,5176400,391232000,119026000,160829200
2023-12-15,128256700,110039100,83732200,50815200,20305900,30001600,78478200,7838300,479948000,141319300,135720800
2023-12-18,55751900,62512800,40694700,32258000,8469600,18993900,21802900,6410700,412587000,70375300,116416500
2023-12-19,40714100,43171300,44534800,25476800,10345700,17729400,20603700,3849000,464444000,55761800,106737400
2023-12-20,52242800,50322100,44711400,49107200,10734700,16369900,26316700,4563700,397894000,102921000,125097000
2023-12-21,46482500,36305700,32325700,27488300,7601700,15289600,17708000,2756200,300425000,86667500,109594200
2023-12-22,37122800,29480100,37258100,26514600,6574900,11764200,17091100,2701100,252507000,67126600,93249800
2023-12-26,28919300,25067200,24845400,16780300,4683600,9898600,12673100,2034500,244200000,55387000,86892400
2023-12-27,48087700,31434700,24498600,19628600,6428600,13207900,14905400,2561300,233648000,68000300,106494400
2023-12-28,34049900,27057000,21799600,16045700,6320100,11798800,14327000,1710500,246587000,77158100,113619900
2023-12-29,42628800,39789000,28037800,18727200,6431800,14980500,18723000,2739500,389293000,122234100,100615300
2024-01-02,82488700,47339400,36668600,23711200,9977400,19042200,25258600,5049400,411254000,123623700,104654200
2024-01-03,58414500,49425500,45988700,24212100,9852300,15451100,23083500,3443700,320896000,103585900,121082600
2024-01-04,71983600,56039800,39834600,27137700,11972500,12099900,20901500,3636500,306535000,84232200,102629300
2024-01-05,62303300,45124800,49228900,22506000,10064200,13920700,20987000,2612500,415039000,86060800,92379400
2024-01-08,59144500,46757100,40253900,21404000,11229900,13890200,23134000,3675800,642510000,74879100,85166600
2024-01-09,42841800,43812600,39268800,24759600,9923600,13463900,20830000,3526800,773100000,65931400,96705700
2024-01-10,46792900,44421800,34904000,21320200,9670200,22117200,25514200,4342400,533796000,67310600,91628500
2024-01-11,49128400,49072700,48790600,24008700,11919500,17205400,27850800,7993300,596759000,77940700,105873600
2024-01-12,40444700,40460300,74320300,18768600,19429200,19295700,21645700,4996600,352994000,57944000,122889000
2024-01-16,65603000,41384600,58420800,22670500,17206400,15306900,27202300,4679000,449580000,85014900,115355000
2024-01-17,47317400,34953400,48811300,20968600,11107500,12724800,22234100,4894600,474394000,68843900,103164400
2024-01-18,78005800,37850200,35484400,25746400,9382300,16354300,23392100,4054400,491650000,91856200,108595400
2024-01-19,68741000,51033700,49331400,33300700,13114400,21470100,29272000,5665600,543501000,110733300,102095800
2024-01-22,60133900,43687500,43903400,32200400,12837500,17680500,27016900,5212300,452955000,75844900,117952500
2024-01-23,42355600,37986000,30003400,21636100,8360800,15506100,20525900,15506000,294654000,49945300,106605900
2024-01-24,53631300,48547300,36403900,25233500,9967100,15698500,24867000,26432800,560271000,81765000,123369900
2024-01-25,54822100,43638600,46204000,29149100,8873500,15091100,21021200,9451900,482777000,72525000,198076800
2024-01-26,44594000,51047400,30839800,26115500,7443000,13163700,17803300,12770600,390309000,76641600,107343200
2024-01-29,47145600,45270400,30269300,27784300,6971200,18742400,24510200,6905400,348733000,61322800,125013100
2024-01-30,55859400,45207400,60315700,36331800,10822100,18614700,33477600,6181800,410735000,58618400,109982300
2024-01-31,55467800,50284400,54716000,71910000,11521800,20180800,47871100,4857600,453795000,126011100,103221400
2024-02-01,64885400,76542400,57084800,40466500,9354800,29727100,30657700,3174000,369146000,91891600,91843300
2024-02-02,102518000,117154900,40401300,62470600,8607600,84615500,28245000,4030800,476578000,99147700,110505100
2024-02-05,69668800,55081300,43573000,38505400,7820200,40832400,25352300,4143100,680078000,75757100,134294400
2024-02-06,43490800,42505500,27188000,29128200,6764800,21655200,18382600,2840300,683111000,55918600,122676000
2024-02-07,53439000,47174100,29660100,25208900,7225500,23066000,22340500,4373600,495575000,70556500,111535200
2024-02-08,40962000,42316500,36852200,22563800,6060300,18815100,21225300,3175500,414422000,52343600,83034000
2024-02-09,45155200,56986000,36176000,26829500,6296700,18413100,22032800,3055700,436637000,63979400,84476300
2024-02-12,41781900,51050400,34160400,21564100,8539300,19382000,21202900,3608500,613710000,56502300,95498600
2024-02-13,56529500,56345100,43801500,27837700,8397600,20916600,27824900,3511500,602580000,113099200,86759500
2024-02-14,54630500,42815500,27833900,22704200,7056700,16858400,20401200,5634200,504917000,68387800,81203000
2024-02-15,65434500,49855200,41683100,37590700,8723400,24212300,21825500,5220900,420122000,61683000,120831800
2024-02-16,49701400,48074600,33257400,31451100,8148100,23306500,22281100,4323600,495327000,75461200,111173600
2024-02-20,53665600,41980300,30372900,25144700,9668000,18015500,24307900,3124200,704833000,71736700,104545800
2024-02-21,41529700,44575600,37878900,23315700,7027900,12977100,18631100,2281100,690298000,59603800,103844000
2024-02-22,52292200,55392400,42756900,27191900,9296500,21625800,27009900,3526600,865100000,76402500,92739500
2024-02-23,45119700,59715200,30586000,19493800,7105800,18374300,16295900,2568900,829388000,61321800,78841900
2024-02-26,40867400,44368600,31129200,53641800,7145400,12101400,16193500,2393700,503973000,50386700,111747100
2024-02-27,54318900,31141700,40536300,33099200,5717100,10809600,14835800,4489400,391705000,48854500,108645400
2024-02-28,48953900,28180500,39548600,37328600,6131600,12715500,13183100,2605200,393110000,56506600,99806200
2024-02-29,136682600,53805400,43863400,42133000,9643000,17732000,31947300,3572100,507289000,83924800,85907000
2024-03-01,73488000,31956200,38424200,31119500,6311800,16273600,17800300,4264200,479135000,76805900,82099200
2024-03-04,81510100,37381500,49136400,55999400,7063600,12324100,17596000,3020300,615616000,49799300,134334900
2024-03-05,95132400,37228300,47591600,40194800,6617800,15325300,26919200,3849600,520639000,72855600,119660800
2024-03-06,68587700,32090900,49149700,35318600,7572900,11757900,22344100,2469600,582520000,68382400,107920900
2024-03-07,71765100,34063300,35900700,37738200,7618300,18586400,18718500,2742800,608119000,58652100,102129000
2024-03-08,76114600,37853500,42749600,39343100,6166800,18575200,17971700,2774600,1142269000,86425500,85315300
2024-03-11,60139500,28484800,34131500,32437800,5762600,20428300,16120800,2500900,678364000,62557200,85391500
2024-03-12,59825400,36610600,29260400,27563400,5708400,15448200,22457000,2821600,668075000,73114400,87391700
2024-03-13,52488700,30772600,38289600,23347200,7795500,12090700,17115900,2192100,635713000,55104100,106524500
2024-03-14,72913500,43705800,40178100,42753400,10310900,12620000,34157300,3120500,602318000,110171800,126325700
2024-03-15,121664700,72115500,69638100,49460600,17208100,29141700,45049800,6670900,642086000,107585800,96971900
2024-03-18,75604200,31250700,50617900,69273700,9013800,11755300,20106000,3344200,668976000,88893300,108214400
2024-03-19,55215200,26880900,46113800,24070400,8478700,10903100,19837900,2142600,672171000,60755300,77271400
2024-03-20,53423100,29947200,40519000,21311500,9367000,11711100,17860100,2639500,479063000,69594600,83846700
2024-03-21,106181300,32824300,43219500,24755600,11203800,9712500,21296200,2507700,480372000,60256100,73178000
2024-03-22,71106600,27964100,28955900,29175700,8105800,8117000,17636500,2134100,586719000,79023000,75454700
2024-03-25,54288300,29815500,30480200,19229300,8620000,8380600,18060500,1803300,552136000,48512100,74228600
2024-03-26,57388400,29659000,33673400,22149100,5961500,11205400,16725600,2804500,513648000,65463700,113186200
2024-03-27,60273300,33272600,36350200,22879200,8725800,9989700,16705000,2628300,586067000,82999800,81804000
2024-03-28,65672700,38051600,42262500,24485400,8628300,15212800,21871200,3708800,435212000,96294900,77654800
2024-04-01,46240500,29174500,33908000,31730800,7309000,9247000,16316000,2115900,452441000,62477500,81562100
2024-04-02,49329500,32611500,34806800,24586000,7014700,11081000,17912000,2029200,433064000,74230300,116650600
2024-04-03,47691700,31046600,33338500,24705000,9353400,12099200,16502300,2931200,370067000,59155800,82950100
2024-04-04,53704400,41624300,42888200,34724700,9243800,26476300,19370900,3064300,434965000,96858100,123162000
2024-04-05,42055200,42335200,30818000,23449300,6531000,19242000,16544300,3372800,399678000,74482100,141250700
2024-04-08,37425500,39221300,29470300,20702000,8001000,13260600,14272400,2145700,283220000,48401800,104423300
2024-04-09,42451200,36546900,30977700,31113000,7358600,10881400,12512300,2146600,503547000,68124400,103232700
2024-04-10,49709300,35879200,37610700,22838600,7681400,11418500,16216600,2806200,431929000,82652800,84532400
2024-04-11,91070300,40020700,38604000,27166400,10137700,10369500,17966400,2662700,431637000,70099000,94516000
2024-04-12,101593300,38554300,47118300,25329200,31506200,11944900,19232100,2956500,426805000,92469100,64506600
2024-04-15,73531800,48052400,44392000,27136500,14766600,13512900,20273500,3085400,443077000,92101400,100245300
2024-04-16,73711200,32891300,95566100,20779500,16451800,9847900,16765600,3519100,370453000,73484000,97000000
2024-04-17,50901200,31359700,65951400,21763100,9017100,12193700,15855500,3312200,495400000,75910300,82439700
2024-04-18,43122900,30723800,44506200,19883000,9557700,14808700,21029900,8468400,447260000,74548100,96098800
2024-04-19,67772100,55950000,56240900,32239100,13380200,25111000,30276500,16425000,875198000,102129100,86005100
2024-04-22,48116400,37924900,43867100,26446200,11529700,17271100,20286900,8597700,596341000,67961000,107097600
2024-04-23,49537800,37046500,39180300,21151600,9144400,15079200,15734500,4975500,438559000,64633600,124545100
2024-04-24,48251800,34185100,28670600,22779100,6964900,37772700,15065300,5355300,512208000,55928100,181178000
2024-04-25,50558300,49249400,41116000,57109700,9802300,82890700,40586500,3807100,424641000,69122400,126427500
2024-04-26,44838400,43919800,28668700,64665300,6413700,32691400,29694700,4332600,551011000,64306100,109815700
2024-04-29,68169400,54063900,26438800,45610000,5387800,21502600,19582100,2508900,388971000,46415400,243869700
2024-04-30,65934800,94639800,30283800,33562900,8153700,18429500,28781400,3361500,363709000,77483600,127031800
2024-05-01,50383100,94645100,32272000,33493200,7445300,20344900,23562500,3473200,559863000,80242800,92829700
2024-05-02,94214900,54303500,34860300,24294500,6501700,15221300,17709400,3068200,377898000,62550200,89148000
2024-05-03,163224100,39172000,34082700,34662400,8922800,16489100,17446700,3307500,398341000,72756700,75491500
2024-05-06,78569700,34725300,28422300,21871300,7911100,15094600,16996600,3686300,376203000,47264700,84390300
2024-05-07,77305800,34048900,29119500,28039700,7688800,13406800,20018200,3614100,437342000,52561300,75045900
2024-05-08,45057100,26136400,32803300,19569100,9227600,11683900,11792300,3093900,325721000,42047200,79969500
2024-05-09,48983000,43368400,26855400,15346700,7977300,9437700,14689700,2065400,378013000,43643700,65950300
2024-05-10,50759500,34141800,27359100,29799900,7529800,10750000,13402300,2653600,335325000,52233200,72627200
2024-05-13,72044800,24898600,24060600,31327600,7049200,14668800,15440200,2086200,289680000,36716400,67018900
2024-05-14,52393600,38698200,27594800,25127100,8596200,10478600,15109300,2792400,296507000,57535900,86407400
2024-05-15,70400000,75459900,34084400,26948400,8370000,13100500,22239500,5670600,417735000,59504900,79663000
2024-05-16,52845200,38834500,32554200,27867900,8497900,16608200,17530100,3056400,323952000,50244800,59812200
2024-05-17,41282900,33175700,25537300,24479300,9260500,10807300,15352200,3782700,359691000,59187600,77445800
2024-05-20,44361300,30511800,28369800,22554400,17373300,11745100,16272100,3857900,318764000,37764200,61727400
2024-05-21,42309400,50839100,31799200,16989400,14420800,11742200,21453300,2920200,328946000,33437000,115266500
2024-05-22,34648500,28148800,42837600,17880000,9425300,10078600,18073700,2176200,548648000,48390000,88313500
2024-05-23,51005900,33670200,39033900,21024900,8069400,11747900,17211700,2313900,835065000,57211200,71975500
2024-05-24,36294600,27434100,22162100,16572500,7355400,12012300,11845800,2613300,429494000,41258400,65479700
